target_id	length	eff_length
TRINITY_DN6489_c0_g1_i1	584	292.260426
TRINITY_DN3644_c0_g1_i1	1331	1061.784545
TRINITY_DN8246_c0_g1_i1	206	0.000000
TRINITY_DN4485_c0_g1_i1	923	481.193726
TRINITY_DN5668_c0_g1_i1	1322	1002.430492
TRINITY_DN2449_c0_g1_i1	615	346.166932
TRINITY_DN5240_c0_g1_i1	1004	611.447565
TRINITY_DN8908_c0_g1_i1	258	174.012997
TRINITY_DN8720_c0_g1_i1	289	0.000000
TRINITY_DN2532_c0_g1_i1	521	234.094144
TRINITY_DN2654_c0_g1_i1	390	142.014691
TRINITY_DN8391_c0_g1_i1	1174	921.868629
TRINITY_DN3185_c0_g1_i1	369	106.262642
TRINITY_DN4784_c0_g1_i1	243	0.000000
TRINITY_DN8512_c0_g1_i1	282	37.916537
TRINITY_DN2423_c0_g1_i1	241	0.000000
TRINITY_DN259_c0_g1_i1	1073	621.614407
TRINITY_DN1101_c0_g1_i1	784	635.329981
TRINITY_DN1101_c0_g2_i1	1730	1379.126698
TRINITY_DN8784_c0_g1_i1	281	0.000000
TRINITY_DN4955_c0_g1_i1	224	0.000000
TRINITY_DN1483_c0_g1_i1	858	552.246198
TRINITY_DN1483_c0_g1_i2	838	496.312393
TRINITY_DN1483_c0_g2_i1	578	272.407603
TRINITY_DN5233_c0_g1_i1	1897	1392.866984
TRINITY_DN3614_c0_g1_i1	858	471.430581
TRINITY_DN3557_c0_g1_i1	515	485.291596
TRINITY_DN3557_c0_g2_i1	293	84.367421
TRINITY_DN2195_c0_g1_i1	423	143.796327
TRINITY_DN6738_c0_g1_i1	239	0.000000
TRINITY_DN5346_c0_g1_i1	232	218.610419
TRINITY_DN4565_c0_g1_i1	623	276.984360
TRINITY_DN994_c0_g1_i1	222	0.000000
TRINITY_DN8919_c0_g1_i1	205	0.000000
TRINITY_DN1367_c0_g1_i1	581	294.623937
TRINITY_DN1367_c0_g2_i1	1910	1273.182123
TRINITY_DN77_c0_g1_i1	462	209.355424
TRINITY_DN2867_c0_g1_i1	228	0.000000
TRINITY_DN1243_c0_g1_i1	642	289.119516
TRINITY_DN1243_c0_g1_i2	515	227.547254
TRINITY_DN7090_c0_g1_i1	4407	4010.281270
TRINITY_DN9_c0_g1_i1	1887	1510.048836
TRINITY_DN2116_c0_g1_i1	218	212.360471
TRINITY_DN441_c0_g1_i1	785	431.124509
TRINITY_DN441_c0_g2_i1	1698	1266.265161
TRINITY_DN6435_c0_g1_i1	498	202.557237
TRINITY_DN1366_c0_g1_i1	998	715.344266
TRINITY_DN2571_c0_g1_i1	499	192.295464
TRINITY_DN1222_c0_g1_i1	396	109.754314
TRINITY_DN1222_c0_g2_i1	2035	1767.846238
TRINITY_DN4094_c0_g1_i1	271	0.000000
TRINITY_DN373_c0_g1_i1	1846	1282.629666
TRINITY_DN373_c0_g2_i1	1885	1331.080238
TRINITY_DN1587_c0_g1_i1	2150	2441.895605
TRINITY_DN1587_c0_g1_i3	2301	2888.985476
TRINITY_DN1587_c0_g1_i4	2150	2341.170251
TRINITY_DN1587_c0_g1_i2	2301	2779.651315
TRINITY_DN5910_c0_g1_i1	1489	1453.855691
TRINITY_DN4393_c0_g1_i1	720	380.013006
TRINITY_DN5742_c0_g1_i1	412	111.106007
TRINITY_DN1232_c0_g2_i1	486	237.017726
TRINITY_DN8409_c0_g1_i1	324	0.000000
TRINITY_DN7032_c0_g1_i1	845	483.178796
TRINITY_DN7970_c0_g2_i1	711	346.570764
TRINITY_DN7291_c0_g1_i1	205	142.946891
TRINITY_DN3151_c0_g1_i1	1088	938.466965
TRINITY_DN517_c0_g1_i1	1119	727.174704
TRINITY_DN517_c0_g2_i1	2491	2182.738623
TRINITY_DN7901_c0_g1_i1	433	151.614205
TRINITY_DN7144_c0_g1_i1	359	118.806498
TRINITY_DN6412_c0_g1_i1	318	75.234363
TRINITY_DN5723_c0_g1_i1	1857	1473.345825
TRINITY_DN2086_c0_g1_i1	971	580.303319
TRINITY_DN1642_c0_g1_i1	2433	2234.501782
TRINITY_DN1642_c0_g2_i1	318	61.196631
TRINITY_DN8426_c0_g1_i1	262	0.000000
TRINITY_DN7479_c0_g1_i1	572	260.095802
TRINITY_DN794_c0_g1_i1	1828	1312.892224
TRINITY_DN794_c0_g2_i1	1829	1310.623330
TRINITY_DN4833_c0_g1_i1	264	351.921041
TRINITY_DN4621_c0_g1_i1	257	390.224046
TRINITY_DN2613_c0_g1_i1	357	60.506081
TRINITY_DN24_c0_g1_i1	1199	686.515956
TRINITY_DN24_c0_g2_i1	1200	685.772495
TRINITY_DN5877_c0_g1_i1	1118	746.637281
TRINITY_DN1595_c0_g1_i1	454	212.526414
TRINITY_DN1595_c0_g1_i2	454	238.473931
TRINITY_DN3729_c0_g1_i1	1539	1248.041883
TRINITY_DN2138_c0_g1_i1	1274	981.759000
TRINITY_DN8377_c0_g1_i1	208	0.000000
TRINITY_DN7031_c0_g1_i1	1869	1525.399656
TRINITY_DN6361_c0_g1_i1	604	300.878266
TRINITY_DN1752_c0_g1_i1	2209	1640.370657
TRINITY_DN8105_c0_g1_i1	615	244.317308
TRINITY_DN581_c0_g1_i1	1959	1554.912703
TRINITY_DN581_c0_g2_i1	730	449.707886
TRINITY_DN2326_c0_g1_i1	401	119.524269
TRINITY_DN5807_c0_g1_i1	778	518.122251
TRINITY_DN6209_c0_g1_i1	459	0.000000
TRINITY_DN5480_c0_g1_i1	1286	880.199491
TRINITY_DN2602_c0_g1_i1	512	172.369997
TRINITY_DN8694_c0_g1_i1	206	0.000000
TRINITY_DN8838_c0_g1_i1	362	89.867822
TRINITY_DN6319_c0_g1_i1	1157	772.278411
TRINITY_DN7871_c0_g1_i1	807	472.843243
TRINITY_DN6236_c0_g1_i1	645	317.560442
TRINITY_DN4723_c0_g1_i1	391	67.079695
TRINITY_DN4387_c0_g1_i1	492	243.759550
TRINITY_DN6804_c0_g1_i1	202	0.000000
TRINITY_DN8834_c0_g1_i1	489	199.616192
TRINITY_DN3832_c0_g1_i1	1248	976.637969
TRINITY_DN195_c0_g1_i1	1417	1020.040525
TRINITY_DN869_c0_g1_i1	783	513.094390
TRINITY_DN869_c0_g2_i1	1702	1347.993365
TRINITY_DN1962_c0_g1_i1	506	208.353007
TRINITY_DN6164_c0_g1_i1	497	0.000000
TRINITY_DN408_c0_g1_i1	3646	3658.572297
TRINITY_DN408_c0_g2_i1	2338	2196.221465
TRINITY_DN5933_c0_g1_i1	428	132.809118
TRINITY_DN3859_c0_g1_i1	1219	886.530532
TRINITY_DN7252_c0_g1_i1	1254	934.317832
TRINITY_DN7934_c0_g1_i1	741	568.535863
TRINITY_DN7112_c0_g1_i1	3932	2867.263965
TRINITY_DN187_c0_g1_i1	412	0.000000
TRINITY_DN3230_c0_g1_i1	2113	1730.673640
TRINITY_DN8666_c0_g1_i1	223	0.000000
TRINITY_DN8424_c0_g1_i1	510	296.986332
TRINITY_DN5957_c0_g1_i1	921	698.819907
TRINITY_DN3408_c0_g1_i1	2114	1738.539119
TRINITY_DN3990_c0_g1_i1	401	124.680398
TRINITY_DN2981_c0_g1_i1	446	182.265778
TRINITY_DN7591_c0_g1_i1	643	305.310507
TRINITY_DN4559_c0_g1_i1	202	0.000000
TRINITY_DN2245_c0_g1_i1	726	394.164733
TRINITY_DN1505_c0_g1_i1	3091	2679.707477
TRINITY_DN1505_c0_g1_i2	374	76.021120
TRINITY_DN2308_c0_g1_i1	213	0.000000
TRINITY_DN8080_c0_g1_i1	1221	780.467606
TRINITY_DN5905_c0_g1_i1	757	497.227878
TRINITY_DN8544_c0_g1_i1	402	127.747176
TRINITY_DN8857_c0_g1_i1	226	0.000000
TRINITY_DN5553_c0_g1_i1	630	327.591423
TRINITY_DN5264_c0_g1_i1	224	0.000000
TRINITY_DN3376_c0_g1_i1	673	370.631574
TRINITY_DN8270_c0_g1_i1	1148	773.261765
TRINITY_DN1457_c1_g1_i1	393	135.720479
TRINITY_DN1457_c1_g2_i1	646	393.625156
TRINITY_DN1457_c1_g2_i2	724	427.526425
TRINITY_DN3613_c0_g1_i1	4074	3022.212329
TRINITY_DN2247_c0_g1_i1	204	0.000000
TRINITY_DN7607_c0_g1_i1	1121	723.769699
TRINITY_DN5971_c0_g1_i1	331	68.769088
TRINITY_DN1405_c0_g1_i1	1704	1217.566465
TRINITY_DN1405_c0_g1_i2	1454	1039.376849
TRINITY_DN2801_c0_g1_i1	219	0.000000
TRINITY_DN5517_c0_g1_i1	687	442.712217
TRINITY_DN8506_c0_g1_i1	207	0.000000
TRINITY_DN7147_c0_g1_i1	2515	2146.924341
TRINITY_DN5734_c0_g1_i1	1150	756.193234
TRINITY_DN136_c0_g1_i1	1280	848.089185
TRINITY_DN136_c0_g2_i1	3681	3556.741324
TRINITY_DN5814_c0_g1_i1	1580	1325.177805
TRINITY_DN471_c0_g1_i1	1365	1211.846688
TRINITY_DN4971_c0_g1_i1	327	102.973832
TRINITY_DN2313_c0_g1_i1	392	126.997733
TRINITY_DN8203_c0_g1_i1	212	0.000000
TRINITY_DN1557_c0_g1_i1	1814	1391.840757
TRINITY_DN1403_c0_g1_i1	1258	1013.335523
TRINITY_DN5945_c0_g1_i1	1126	766.750406
TRINITY_DN7806_c0_g1_i1	809	517.817164
TRINITY_DN5209_c0_g1_i1	1737	1339.139505
TRINITY_DN7121_c0_g1_i1	2662	2125.881692
TRINITY_DN3855_c0_g1_i1	1145	780.196784
TRINITY_DN7597_c0_g1_i1	428	222.369002
TRINITY_DN4788_c0_g1_i1	310	48.863059
TRINITY_DN6535_c0_g1_i1	331	70.202408
TRINITY_DN63_c0_g1_i1	1293	944.662740
TRINITY_DN63_c0_g2_i1	2014	1671.059704
TRINITY_DN2539_c0_g1_i1	442	158.228241
TRINITY_DN4057_c0_g1_i1	385	125.289619
TRINITY_DN1604_c0_g1_i1	2612	2405.480868
TRINITY_DN1604_c0_g2_i1	1044	948.128688
TRINITY_DN1604_c0_g3_i1	1046	820.235007
TRINITY_DN1604_c0_g4_i1	1082	898.708947
TRINITY_DN7493_c0_g1_i1	1396	1162.516701
TRINITY_DN8443_c0_g1_i1	651	463.518987
TRINITY_DN2632_c0_g1_i1	413	98.361318
TRINITY_DN7560_c0_g1_i1	1036	691.513971
TRINITY_DN4418_c0_g1_i1	231	0.000000
TRINITY_DN8434_c0_g1_i1	325	0.000000
TRINITY_DN5250_c0_g1_i1	249	0.000000
TRINITY_DN4306_c0_g1_i1	398	149.731378
TRINITY_DN6455_c0_g1_i1	234	169.196012
TRINITY_DN2246_c0_g1_i1	1246	868.944925
TRINITY_DN3889_c0_g1_i1	715	345.868158
TRINITY_DN8647_c0_g1_i1	515	258.727147
TRINITY_DN4546_c0_g1_i1	780	485.132201
TRINITY_DN7478_c0_g1_i1	563	283.318125
TRINITY_DN5661_c0_g1_i1	499	283.825635
TRINITY_DN382_c0_g1_i1	2129	1438.417778
TRINITY_DN4160_c0_g1_i1	248	163.258795
TRINITY_DN2850_c0_g1_i1	506	258.692717
TRINITY_DN5690_c0_g1_i1	1442	1470.641128
TRINITY_DN3977_c0_g1_i1	206	0.000000
TRINITY_DN7374_c0_g1_i1	389	132.981732
TRINITY_DN8158_c0_g1_i1	345	0.000000
TRINITY_DN8070_c0_g1_i1	432	186.485808
TRINITY_DN5797_c0_g1_i1	751	495.181685
TRINITY_DN1414_c0_g1_i1	3851	3806.470647
TRINITY_DN7002_c0_g1_i1	3387	3183.664435
TRINITY_DN5724_c0_g1_i1	251	0.000000
TRINITY_DN929_c0_g1_i1	510	178.376489
TRINITY_DN929_c0_g2_i1	511	177.713495
TRINITY_DN3783_c0_g1_i1	1442	1093.196233
TRINITY_DN3088_c0_g1_i1	284	33.378855
TRINITY_DN1256_c0_g1_i1	1547	1282.335051
TRINITY_DN1256_c0_g2_i1	454	151.652126
TRINITY_DN3078_c0_g1_i1	417	174.333608
TRINITY_DN495_c0_g1_i1	3220	3118.671252
TRINITY_DN6667_c0_g1_i1	742	477.025773
TRINITY_DN4417_c0_g1_i1	584	275.594093
TRINITY_DN6541_c0_g1_i1	837	421.254067
TRINITY_DN1429_c0_g1_i1	1298	967.200862
TRINITY_DN1429_c0_g2_i1	1907	1488.024838
TRINITY_DN5937_c0_g1_i1	455	132.686939
TRINITY_DN6336_c0_g1_i1	274	0.000000
TRINITY_DN1144_c0_g1_i1	2290	1954.540752
TRINITY_DN1144_c0_g2_i1	2289	1954.713073
TRINITY_DN4762_c0_g1_i1	228	0.000000
TRINITY_DN3441_c0_g1_i1	221	0.000000
TRINITY_DN460_c0_g1_i1	2549	1951.511743
TRINITY_DN460_c0_g2_i1	2548	1951.800884
TRINITY_DN7659_c0_g1_i1	222	0.000000
TRINITY_DN8751_c0_g1_i1	225	0.000000
TRINITY_DN2482_c0_g1_i1	481	142.027577
TRINITY_DN7395_c0_g1_i1	2398	1934.163503
TRINITY_DN1164_c0_g1_i1	2125	1664.665016
TRINITY_DN7283_c0_g1_i1	573	307.566457
TRINITY_DN7049_c0_g1_i1	1488	1272.236962
TRINITY_DN204_c0_g1_i1	730	426.460598
TRINITY_DN204_c0_g2_i1	698	411.678324
TRINITY_DN6936_c0_g1_i1	540	214.506865
TRINITY_DN8795_c0_g1_i1	262	0.000000
TRINITY_DN6966_c0_g1_i1	1585	1224.489852
TRINITY_DN3045_c0_g1_i1	280	0.000000
TRINITY_DN1677_c0_g1_i1	1051	632.664056
TRINITY_DN5961_c0_g1_i1	383	148.668063
TRINITY_DN2316_c0_g1_i1	205	0.000000
TRINITY_DN1811_c0_g1_i1	1749	1480.003116
TRINITY_DN7327_c0_g1_i1	688	405.369292
TRINITY_DN505_c0_g1_i1	2389	1731.024616
TRINITY_DN6519_c0_g1_i1	224	0.000000
TRINITY_DN1932_c0_g1_i1	217	0.000000
TRINITY_DN4396_c0_g1_i1	472	245.615989
TRINITY_DN7969_c0_g1_i1	415	112.667439
TRINITY_DN7862_c0_g1_i1	1209	1030.636693
TRINITY_DN3200_c0_g1_i1	403	92.830593
TRINITY_DN1577_c0_g1_i1	1188	765.847666
TRINITY_DN7166_c0_g1_i1	2257	1935.491350
TRINITY_DN2236_c0_g1_i1	502	294.504033
TRINITY_DN6791_c0_g1_i1	242	0.000000
TRINITY_DN7007_c0_g1_i1	732	377.968612
TRINITY_DN4162_c0_g1_i1	320	69.012016
TRINITY_DN5486_c0_g1_i1	1419	1230.155662
TRINITY_DN6162_c0_g1_i1	669	315.045352
TRINITY_DN6732_c0_g1_i1	204	0.000000
TRINITY_DN4255_c0_g1_i1	878	551.596433
TRINITY_DN3357_c0_g1_i1	2638	2067.603395
TRINITY_DN1302_c0_g1_i1	898	574.252210
TRINITY_DN1302_c0_g2_i1	1038	705.179050
TRINITY_DN1302_c0_g3_i1	280	31.560053
TRINITY_DN2848_c0_g1_i1	350	89.453275
TRINITY_DN7786_c1_g1_i1	244	0.000000
TRINITY_DN7625_c0_g1_i1	370	86.459881
TRINITY_DN4866_c0_g1_i1	338	0.000000
TRINITY_DN1351_c0_g1_i1	1079	802.380228
TRINITY_DN1351_c0_g2_i1	625	353.275743
TRINITY_DN3026_c0_g1_i1	319	0.000000
TRINITY_DN3877_c0_g1_i1	201	0.000000
TRINITY_DN1077_c0_g1_i1	521	244.090988
TRINITY_DN1077_c0_g2_i1	703	389.165081
TRINITY_DN5618_c0_g1_i1	385	79.565923
TRINITY_DN690_c0_g1_i1	980	548.859021
TRINITY_DN690_c0_g2_i1	1915	1444.895877
TRINITY_DN6657_c0_g1_i1	270	0.000000
TRINITY_DN2063_c0_g1_i1	878	685.691759
TRINITY_DN7470_c0_g1_i1	904	633.071219
TRINITY_DN3970_c0_g1_i1	1491	1162.862562
TRINITY_DN6225_c0_g1_i1	423	113.287129
TRINITY_DN353_c0_g1_i1	2758	2773.362953
TRINITY_DN7681_c0_g1_i1	609	311.912924
TRINITY_DN8518_c0_g1_i1	281	27.122985
TRINITY_DN3378_c0_g1_i1	2163	1801.218390
TRINITY_DN3364_c0_g1_i1	239	0.000000
TRINITY_DN3086_c0_g1_i1	211	0.000000
TRINITY_DN6878_c0_g1_i1	208	0.000000
TRINITY_DN3514_c0_g1_i1	213	0.000000
TRINITY_DN6937_c0_g1_i1	586	275.746351
TRINITY_DN6752_c0_g1_i1	240	165.676074
TRINITY_DN8260_c0_g1_i1	350	59.476399
TRINITY_DN7127_c0_g1_i1	518	229.360631
TRINITY_DN799_c0_g1_i1	1497	1140.205879
TRINITY_DN5080_c0_g1_i1	1866	1512.009944
TRINITY_DN4072_c0_g1_i1	612	400.323134
TRINITY_DN4249_c0_g1_i1	204	0.000000
TRINITY_DN4893_c0_g1_i1	541	0.000000
TRINITY_DN2699_c0_g1_i1	276	44.533675
TRINITY_DN4324_c0_g1_i1	639	422.448195
TRINITY_DN8730_c0_g1_i1	405	73.460684
TRINITY_DN7851_c0_g1_i1	1110	1015.454437
TRINITY_DN7851_c0_g2_i1	1106	1024.207794
TRINITY_DN7851_c0_g3_i1	1117	1033.364464
TRINITY_DN6920_c0_g1_i1	1168	832.480309
TRINITY_DN425_c0_g1_i1	341	86.201244
TRINITY_DN295_c0_g1_i1	887	449.245638
TRINITY_DN295_c0_g2_i1	926	498.637143
TRINITY_DN7425_c0_g1_i1	1396	981.418000
TRINITY_DN1239_c0_g1_i1	509	234.275771
TRINITY_DN1239_c0_g2_i1	1936	1627.130149
TRINITY_DN4711_c0_g1_i1	333	57.061929
TRINITY_DN3217_c0_g1_i1	997	730.022212
TRINITY_DN8397_c0_g1_i1	618	341.850725
TRINITY_DN5054_c0_g1_i1	821	479.075281
TRINITY_DN1171_c0_g1_i1	245	250.851776
TRINITY_DN1171_c0_g2_i1	726	466.036964
TRINITY_DN774_c0_g1_i1	515	159.956737
TRINITY_DN5754_c0_g1_i1	1046	736.112995
TRINITY_DN8852_c0_g1_i1	328	67.886008
TRINITY_DN2013_c0_g1_i1	253	0.000000
TRINITY_DN5271_c0_g1_i1	1454	930.709550
TRINITY_DN4496_c0_g1_i1	224	0.000000
TRINITY_DN2790_c0_g1_i1	338	61.481306
TRINITY_DN6404_c0_g1_i1	229	0.000000
TRINITY_DN8351_c0_g1_i1	297	32.866257
TRINITY_DN5074_c0_g1_i1	2784	2316.812959
TRINITY_DN5757_c0_g1_i1	742	384.088115
TRINITY_DN1866_c0_g1_i1	2208	1775.348627
TRINITY_DN7528_c0_g1_i1	370	191.512932
TRINITY_DN7840_c0_g1_i1	1809	1509.290511
TRINITY_DN3594_c0_g1_i1	1391	1017.487291
TRINITY_DN5079_c0_g1_i1	1435	1173.345308
TRINITY_DN2388_c0_g1_i1	1470	1203.930160
TRINITY_DN2306_c0_g1_i1	1879	1305.319669
TRINITY_DN2609_c0_g1_i1	230	0.000000
TRINITY_DN2771_c0_g1_i1	239	204.966266
TRINITY_DN7802_c0_g1_i1	919	602.813560
TRINITY_DN1103_c0_g1_i1	1386	1235.716986
TRINITY_DN1103_c0_g2_i1	1856	1690.568936
TRINITY_DN8410_c0_g1_i1	602	326.225069
TRINITY_DN8710_c0_g1_i1	337	0.000000
TRINITY_DN5784_c0_g1_i1	704	421.905515
TRINITY_DN5541_c0_g1_i1	794	484.291921
TRINITY_DN3775_c0_g1_i1	1545	1115.745992
TRINITY_DN7933_c0_g1_i1	354	78.368003
TRINITY_DN7215_c0_g1_i1	1483	1263.776029
TRINITY_DN3338_c0_g1_i1	276	0.000000
TRINITY_DN1695_c0_g1_i1	2234	1922.460173
TRINITY_DN2214_c0_g1_i1	723	456.877052
TRINITY_DN7767_c0_g1_i1	373	180.521872
TRINITY_DN924_c0_g1_i1	1922	1472.052263
TRINITY_DN263_c0_g1_i1	1388	1185.291220
TRINITY_DN8061_c0_g1_i1	363	0.000000
TRINITY_DN3116_c0_g1_i1	408	139.747316
TRINITY_DN4214_c0_g1_i1	451	144.076379
TRINITY_DN4786_c0_g1_i1	230	0.000000
TRINITY_DN859_c0_g1_i1	2446	2547.346139
TRINITY_DN822_c0_g2_i1	208	0.000000
TRINITY_DN6677_c0_g1_i1	208	0.000000
TRINITY_DN4123_c0_g1_i1	479	158.779624
TRINITY_DN4360_c0_g1_i1	542	281.418725
TRINITY_DN724_c0_g1_i1	1936	1476.454431
TRINITY_DN724_c0_g2_i1	1762	1392.345281
TRINITY_DN8418_c0_g1_i1	295	0.000000
TRINITY_DN6560_c0_g1_i1	238	0.000000
TRINITY_DN7600_c0_g1_i1	1462	998.574607
TRINITY_DN8537_c0_g1_i1	210	0.000000
TRINITY_DN7725_c0_g1_i1	396	0.000000
TRINITY_DN2181_c0_g1_i1	801	429.419477
TRINITY_DN2365_c0_g1_i1	250	0.000000
TRINITY_DN1303_c0_g2_i1	483	188.568837
TRINITY_DN1303_c0_g3_i1	443	154.891336
TRINITY_DN1303_c0_g1_i1	503	253.611798
TRINITY_DN3321_c0_g1_i1	209	267.678670
TRINITY_DN7786_c0_g1_i1	1814	1654.572481
TRINITY_DN6257_c0_g1_i1	497	204.102824
TRINITY_DN2779_c0_g1_i1	258	0.000000
TRINITY_DN4319_c0_g1_i1	1807	1431.650480
TRINITY_DN4744_c0_g1_i1	213	0.000000
TRINITY_DN3908_c0_g1_i1	2452	1922.860892
TRINITY_DN7286_c0_g1_i1	697	342.949631
TRINITY_DN3254_c0_g1_i1	896	631.898269
TRINITY_DN8534_c0_g1_i1	411	104.242271
TRINITY_DN4028_c0_g1_i1	1629	1181.459158
TRINITY_DN2662_c0_g1_i1	857	559.657094
TRINITY_DN727_c0_g1_i1	759	367.689225
TRINITY_DN727_c0_g2_i1	760	366.561415
TRINITY_DN7380_c0_g1_i1	265	0.000000
TRINITY_DN8151_c0_g1_i1	480	209.347893
TRINITY_DN3129_c0_g1_i1	1216	1015.345842
TRINITY_DN3953_c0_g1_i1	362	97.425861
TRINITY_DN2219_c0_g1_i1	230	200.636662
TRINITY_DN5269_c0_g1_i1	503	293.982858
TRINITY_DN8224_c0_g1_i1	234	354.052814
TRINITY_DN824_c0_g1_i1	1105	723.720498
TRINITY_DN824_c0_g2_i1	711	406.680306
TRINITY_DN1205_c0_g1_i1	688	329.414279
TRINITY_DN1673_c0_g1_i1	1918	1674.178377
TRINITY_DN5687_c0_g1_i1	439	162.537519
TRINITY_DN4107_c0_g1_i1	323	74.572937
TRINITY_DN5652_c0_g1_i1	1706	1385.087700
TRINITY_DN3118_c0_g1_i1	813	502.083275
TRINITY_DN3656_c0_g1_i1	781	500.397689
TRINITY_DN1446_c0_g1_i1	418	82.252635
TRINITY_DN1446_c0_g2_i1	2670	2796.339521
TRINITY_DN7235_c0_g1_i1	2193	2169.656239
TRINITY_DN2489_c0_g1_i1	431	121.497045
TRINITY_DN1241_c0_g1_i1	1300	1153.050010
TRINITY_DN1241_c0_g2_i1	955	883.098226
TRINITY_DN6028_c0_g1_i1	389	98.169232
TRINITY_DN1113_c0_g1_i1	962	523.627083
TRINITY_DN1113_c0_g2_i1	913	496.644417
TRINITY_DN990_c0_g1_i1	439	152.936615
TRINITY_DN4186_c0_g1_i1	1173	759.617080
TRINITY_DN3095_c0_g1_i1	457	239.154958
TRINITY_DN4560_c0_g1_i1	511	212.504782
TRINITY_DN7610_c0_g1_i1	2795	1993.113838
TRINITY_DN2408_c0_g1_i1	536	230.112283
TRINITY_DN3920_c0_g1_i1	1497	1260.465232
TRINITY_DN894_c0_g1_i1	2140	1409.524381
TRINITY_DN894_c0_g2_i1	2141	1411.395291
TRINITY_DN4436_c0_g1_i1	264	0.000000
TRINITY_DN1588_c0_g1_i1	2041	1564.833687
TRINITY_DN1922_c0_g1_i1	1299	976.190283
TRINITY_DN2222_c0_g1_i1	545	304.774478
TRINITY_DN7224_c0_g1_i1	724	709.067206
TRINITY_DN5161_c0_g1_i1	4049	3312.058911
TRINITY_DN1758_c0_g1_i1	1712	1224.495649
TRINITY_DN420_c0_g1_i1	2104	1719.974671
TRINITY_DN420_c0_g2_i1	1286	973.640002
TRINITY_DN22_c0_g1_i1	1914	1576.601930
TRINITY_DN895_c0_g1_i1	2238	1846.074980
TRINITY_DN895_c0_g2_i1	2432	1947.989530
TRINITY_DN2875_c0_g1_i1	735	465.762846
TRINITY_DN7400_c0_g1_i1	318	63.609239
TRINITY_DN142_c0_g1_i1	1918	1624.284827
TRINITY_DN1049_c0_g1_i1	2933	2493.186181
TRINITY_DN820_c0_g1_i1	571	243.061753
TRINITY_DN7408_c0_g1_i1	2064	1769.132541
TRINITY_DN1929_c0_g1_i1	635	381.239240
TRINITY_DN529_c0_g1_i1	1289	932.531201
TRINITY_DN3264_c0_g1_i1	2168	1445.485345
TRINITY_DN2506_c0_g1_i1	329	50.007858
TRINITY_DN6198_c0_g1_i1	775	465.161141
TRINITY_DN4504_c0_g1_i1	256	199.786785
TRINITY_DN3130_c0_g1_i1	1545	1077.511042
TRINITY_DN5445_c0_g1_i1	1307	834.401221
TRINITY_DN3720_c0_g1_i1	979	683.624665
TRINITY_DN1951_c0_g1_i1	903	563.846985
TRINITY_DN1278_c0_g1_i1	1610	1059.789197
TRINITY_DN1278_c0_g1_i2	1554	1008.259407
TRINITY_DN6760_c0_g1_i1	379	124.092138
TRINITY_DN2618_c0_g1_i1	428	135.095057
TRINITY_DN3184_c0_g1_i1	1169	866.741001
TRINITY_DN6598_c0_g1_i1	398	113.857800
TRINITY_DN2698_c0_g1_i1	340	70.758837
TRINITY_DN3420_c0_g1_i1	1110	904.601287
TRINITY_DN2581_c0_g1_i1	343	68.031015
TRINITY_DN8131_c0_g1_i1	224	0.000000
TRINITY_DN6143_c0_g1_i1	248	0.000000
TRINITY_DN2300_c0_g1_i1	470	138.514801
TRINITY_DN5035_c0_g1_i1	1742	1513.850478
TRINITY_DN7099_c0_g1_i1	935	908.705848
TRINITY_DN4884_c0_g1_i1	289	30.294045
TRINITY_DN1337_c0_g1_i1	2635	2456.555536
TRINITY_DN2824_c0_g1_i1	339	71.411838
TRINITY_DN2649_c0_g1_i1	235	228.901809
TRINITY_DN4911_c0_g1_i1	209	145.066563
TRINITY_DN6378_c0_g1_i1	462	0.000000
TRINITY_DN6285_c0_g1_i1	743	462.091838
TRINITY_DN68_c0_g1_i1	790	599.816433
TRINITY_DN68_c0_g2_i1	1622	1419.507698
TRINITY_DN2377_c0_g1_i1	919	606.896964
TRINITY_DN1078_c0_g1_i1	1270	838.658907
TRINITY_DN1078_c0_g2_i1	1271	837.281767
TRINITY_DN4674_c0_g1_i1	245	0.000000
TRINITY_DN596_c0_g1_i1	724	464.834857
TRINITY_DN596_c0_g2_i1	723	468.572260
TRINITY_DN407_c0_g1_i1	2905	2044.678766
TRINITY_DN1817_c0_g1_i1	955	640.930680
TRINITY_DN4988_c0_g1_i1	245	134.359962
TRINITY_DN1686_c0_g1_i1	1218	780.416804
TRINITY_DN6661_c0_g1_i1	211	0.000000
TRINITY_DN2417_c0_g1_i1	219	0.000000
TRINITY_DN1589_c0_g2_i1	230	0.000000
TRINITY_DN6365_c0_g1_i1	426	149.087713
TRINITY_DN1426_c0_g1_i1	1528	1086.206929
TRINITY_DN1426_c0_g1_i2	1379	968.762447
TRINITY_DN1426_c0_g2_i1	811	460.654234
TRINITY_DN6724_c0_g1_i1	225	0.000000
TRINITY_DN1187_c0_g1_i1	699	367.949648
TRINITY_DN1187_c0_g2_i1	2781	2256.583573
TRINITY_DN1153_c0_g1_i1	1712	1269.357332
TRINITY_DN1153_c0_g2_i1	1756	1365.365485
TRINITY_DN1958_c0_g1_i1	910	476.842502
TRINITY_DN3470_c0_g1_i1	2034	1429.011724
TRINITY_DN2736_c0_g1_i1	308	44.818084
TRINITY_DN3769_c0_g1_i1	2940	2316.214101
TRINITY_DN2003_c0_g1_i1	899	553.609496
